Report Date:;01/10/2024 12:44:06
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;241001-WS-Bourget-09-2024_Append_2024-10-01_12-43-35-506.wsl
Create Date;01/10/2024 12:43:35

Device Properties
Device;Level TROLL 400
Site;Default Site
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;40
Used Battery;21

Log Configuration
;Log Name;241001-WS-Bourget-09-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;01/10/2024 10:42:00 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;971.374 (mBar)
;Depth of Probe:;0.0183769 (m)
;Head Pressure:;1.80035 (mBar)
;Temperature:;18.0783 (C)



Log Notes:
Date and Time;Note
01/10/2024 10:42:09;Used Battery: 21% Used Memory: 43%   User Name: clt-sonde
01/10/2024 10:42:34;Manual Start Command
01/10/2024 12:35:26;Used Battery: 21% Used Memory: 46%   User Name: clt-sonde
01/10/2024 12:35:27;Manual Stop Command


Log Data:
Record Count;6756

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
01/10/2024 10:42:34;       0.000;                                   0.013;
01/10/2024 10:42:35;       1.000;                                   0.009;
01/10/2024 10:42:36;       2.030;                                  -0.023;
01/10/2024 10:42:38;       3.107;                                  -0.030;
01/10/2024 10:42:38;       4.000;                                   0.016;
01/10/2024 10:42:39;       5.009;                                   0.003;
01/10/2024 10:42:40;       6.000;                                   0.016;
01/10/2024 10:42:41;       7.000;                                   0.026;
01/10/2024 10:42:42;       8.000;                                   0.023;
01/10/2024 10:42:43;       9.000;                                   0.016;
01/10/2024 10:42:44;      10.000;                                   0.009;
01/10/2024 10:42:45;      11.000;                                  -0.008;
01/10/2024 10:42:46;      12.001;                                   0.013;
01/10/2024 10:42:47;      13.001;                                   0.038;
01/10/2024 10:42:48;      14.001;                                   0.006;
01/10/2024 10:42:49;      15.001;                                  -0.015;
01/10/2024 10:42:50;      16.001;                                   0.034;
01/10/2024 10:42:51;      17.001;                                  -0.011;
01/10/2024 10:42:52;      18.001;                                   0.038;
01/10/2024 10:42:53;      19.001;                                   0.010;
01/10/2024 10:42:54;      20.001;                                   0.014;
01/10/2024 10:42:55;      21.001;                                   0.003;
01/10/2024 10:42:56;      22.001;                                   0.024;
01/10/2024 10:42:57;      23.001;                                   0.025;
01/10/2024 10:42:58;      24.001;                                   0.000;
01/10/2024 10:42:59;      25.001;                                   0.021;
01/10/2024 10:43:00;      26.001;                                   0.028;
01/10/2024 10:43:01;      27.001;                                   0.015;
01/10/2024 10:43:02;      28.001;                                   0.004;
01/10/2024 10:43:03;      29.001;                                   0.004;
01/10/2024 10:43:04;      30.001;                                   0.008;
01/10/2024 10:43:05;      31.001;                                   0.015;
01/10/2024 10:43:06;      32.001;                                   0.022;
01/10/2024 10:43:07;      33.001;                                   0.004;
01/10/2024 10:43:08;      34.001;                                   0.019;
01/10/2024 10:43:09;      35.001;                                   0.025;
01/10/2024 10:43:10;      36.001;                                   0.012;
01/10/2024 10:43:11;      37.001;                                   0.015;
01/10/2024 10:43:12;      38.001;                                   0.019;
01/10/2024 10:43:13;      39.001;                                   0.005;
01/10/2024 10:43:14;      40.001;                                   0.022;
01/10/2024 10:43:15;      41.001;                                  -0.002;
01/10/2024 10:43:16;      42.001;                                   0.040;
01/10/2024 10:43:17;      43.001;                                   0.012;
01/10/2024 10:43:18;      44.001;                                   0.020;
01/10/2024 10:43:19;      45.001;                                  -0.001;
01/10/2024 10:43:20;      46.001;                                   0.037;
01/10/2024 10:43:21;      47.001;                                   0.005;
01/10/2024 10:43:22;      48.001;                                   0.027;
01/10/2024 10:43:23;      49.001;                                   0.005;
01/10/2024 10:43:24;      50.001;                                   0.006;
01/10/2024 10:43:25;      51.001;                                   0.027;
01/10/2024 10:43:26;      52.001;                                  -0.008;
01/10/2024 10:43:27;      53.001;                                   0.020;
01/10/2024 10:43:28;      54.001;                                  -0.001;
01/10/2024 10:43:29;      55.001;                                   0.024;
01/10/2024 10:43:30;      56.001;                                   0.024;
01/10/2024 10:43:31;      57.001;                                   0.031;
01/10/2024 10:43:32;      58.001;                                   0.021;
01/10/2024 10:43:33;      59.001;                                   0.003;
01/10/2024 10:43:34;      60.001;                                   0.014;
01/10/2024 10:43:35;      61.001;                                   0.007;
01/10/2024 10:43:36;      62.001;                                   0.025;
01/10/2024 10:43:37;      63.001;                                   0.000;
01/10/2024 10:43:38;      64.001;                                   0.035;
01/10/2024 10:43:39;      65.001;                                  -0.007;
01/10/2024 10:43:40;      66.001;                                   0.015;
01/10/2024 10:43:41;      67.001;                                   0.018;
01/10/2024 10:43:42;      68.001;                                   0.015;
01/10/2024 10:43:43;      69.001;                                   0.011;
01/10/2024 10:43:44;      70.001;                                   0.022;
01/10/2024 10:43:45;      71.001;                                   0.001;
01/10/2024 10:43:46;      72.001;                                  -0.003;
01/10/2024 10:43:47;      73.001;                                   0.018;
01/10/2024 10:43:48;      74.001;                                   0.015;
01/10/2024 10:43:49;      75.001;                                   0.007;
01/10/2024 10:43:50;      76.001;                                  -0.017;
01/10/2024 10:43:51;      77.001;                                  -0.003;
01/10/2024 10:43:52;      78.001;                                   0.007;
01/10/2024 10:43:53;      79.001;                                  -0.018;
01/10/2024 10:43:54;      80.001;                                   0.032;
01/10/2024 10:43:55;      81.001;                                  -0.003;
01/10/2024 10:43:56;      82.001;                                   0.022;
01/10/2024 10:43:57;      83.001;                                  -0.007;
01/10/2024 10:43:58;      84.001;                                  -0.014;
01/10/2024 10:43:59;      85.001;                                   0.028;
01/10/2024 10:44:00;      86.001;                                   0.007;
01/10/2024 10:44:01;      87.001;                                   0.011;
01/10/2024 10:44:02;      88.001;                                  -0.007;
01/10/2024 10:44:03;      89.001;                                   0.018;
01/10/2024 10:44:04;      90.001;                                   0.028;
01/10/2024 10:44:05;      91.001;                                   0.007;
01/10/2024 10:44:06;      92.001;                                   0.018;
01/10/2024 10:44:07;      93.001;                                   0.028;
01/10/2024 10:44:08;      94.001;                                   0.039;
01/10/2024 10:44:09;      95.001;                                   0.014;
01/10/2024 10:44:10;      96.001;                                  -0.004;
01/10/2024 10:44:11;      97.001;                                   0.031;
01/10/2024 10:44:12;      98.001;                                   0.018;
01/10/2024 10:44:13;      99.001;                                   0.024;
01/10/2024 10:44:14;     100.001;                                   0.010;
01/10/2024 10:44:15;     101.001;                                   0.018;
01/10/2024 10:44:16;     102.001;                                  -0.014;
01/10/2024 10:44:17;     103.001;                                  -0.000;
01/10/2024 10:44:18;     104.001;                                   0.014;
01/10/2024 10:44:19;     105.001;                                   0.006;
01/10/2024 10:44:20;     106.001;                                  -0.025;
01/10/2024 10:44:21;     107.001;                                  -0.004;
01/10/2024 10:44:22;     108.001;                                  -0.001;
01/10/2024 10:44:23;     109.001;                                   0.003;
01/10/2024 10:44:24;     110.001;                                   0.017;
01/10/2024 10:44:25;     111.001;                                   0.016;
01/10/2024 10:44:26;     112.001;                                   0.041;
01/10/2024 10:44:27;     113.001;                                   0.016;
01/10/2024 10:44:28;     114.001;                                   0.043;
01/10/2024 10:44:29;     115.001;                                   0.028;
01/10/2024 10:44:30;     116.001;                                   0.027;
01/10/2024 10:44:31;     117.001;                                   0.030;
01/10/2024 10:44:32;     118.001;                                   0.059;
01/10/2024 10:44:33;     119.001;                                   0.065;
01/10/2024 10:44:34;     120.001;                                   0.056;
01/10/2024 10:44:35;     121.001;                                   0.075;
01/10/2024 10:44:36;     122.001;                                   0.023;
01/10/2024 10:44:37;     123.001;                                   0.035;
01/10/2024 10:44:38;     124.001;                                   0.022;
01/10/2024 10:44:39;     125.001;                                   0.012;
01/10/2024 10:44:40;     126.001;                                  -0.032;
01/10/2024 10:44:41;     127.001;                                  -0.004;
01/10/2024 10:44:42;     128.001;                                  -0.048;
01/10/2024 10:44:43;     129.001;                                  -0.005;
01/10/2024 10:44:44;     130.001;                                  -0.007;
01/10/2024 10:44:45;     131.001;                                  -0.010;
01/10/2024 10:44:46;     132.001;                                  -0.005;
01/10/2024 10:44:47;     133.001;                                  -0.014;
01/10/2024 10:44:48;     134.001;                                   0.001;
01/10/2024 10:44:49;     135.001;                                   0.009;
01/10/2024 10:44:50;     136.001;                                  -0.003;
01/10/2024 10:44:51;     137.001;                                  -0.005;
01/10/2024 10:44:52;     138.001;                                  -0.010;
01/10/2024 10:44:53;     139.001;                                  -0.001;
01/10/2024 10:44:54;     140.001;                                  -0.002;
01/10/2024 10:44:55;     141.001;                                   0.028;
01/10/2024 10:44:56;     142.001;                                  -0.005;
01/10/2024 10:44:57;     143.001;                                  -0.006;
01/10/2024 10:44:58;     144.001;                                  -0.025;
01/10/2024 10:44:59;     145.001;                                   0.013;
01/10/2024 10:45:00;     146.001;                                  -0.001;
01/10/2024 10:45:01;     147.001;                                   0.019;
01/10/2024 10:45:02;     148.001;                                  -0.010;
01/10/2024 10:45:03;     149.001;                                   0.015;
01/10/2024 10:45:04;     150.001;                                   0.003;
01/10/2024 10:45:05;     151.001;                                  -0.018;
01/10/2024 10:45:06;     152.001;                                   0.024;
01/10/2024 10:45:07;     153.001;                                  -0.019;
01/10/2024 10:45:08;     154.001;                                   0.030;
01/10/2024 10:45:09;     155.001;                                   0.023;
01/10/2024 10:45:10;     156.001;                                  -0.005;
01/10/2024 10:45:11;     157.001;                                   0.013;
01/10/2024 10:45:12;     158.001;                                   0.006;
01/10/2024 10:45:13;     159.001;                                   0.010;
01/10/2024 10:45:14;     160.001;                                   0.014;
01/10/2024 10:45:15;     161.001;                                  -0.000;
01/10/2024 10:45:16;     162.001;                                   0.010;
01/10/2024 10:45:17;     163.001;                                  -0.007;
01/10/2024 10:45:18;     164.001;                                   0.007;
01/10/2024 10:45:19;     165.001;                                   0.032;
01/10/2024 10:45:20;     166.001;                                  -0.003;
01/10/2024 10:45:21;     167.001;                                   0.025;
01/10/2024 10:45:22;     168.001;                                   0.005;
01/10/2024 10:45:23;     169.001;                                  -0.002;
01/10/2024 10:45:24;     170.001;                                   0.005;
01/10/2024 10:45:25;     171.001;                                   0.010;
01/10/2024 10:45:26;     172.001;                                   0.013;
01/10/2024 10:45:27;     173.001;                                  -0.022;
01/10/2024 10:45:28;     174.001;                                   0.028;
01/10/2024 10:45:29;     175.001;                                   0.000;
01/10/2024 10:45:30;     176.001;                                   0.018;
01/10/2024 10:45:31;     177.001;                                   0.040;
01/10/2024 10:45:32;     178.001;                                   0.040;
01/10/2024 10:45:33;     179.001;                                   0.006;
01/10/2024 10:45:34;     180.001;                                   0.006;
01/10/2024 10:45:35;     181.001;                                   0.003;
01/10/2024 10:45:36;     182.001;                                  -0.004;
01/10/2024 10:45:37;     183.001;                                   0.007;
01/10/2024 10:45:38;     184.001;                                   0.050;
01/10/2024 10:45:39;     185.001;                                   0.019;
01/10/2024 10:45:40;     186.001;                                   0.009;
01/10/2024 10:45:41;     187.001;                                  -0.009;
01/10/2024 10:45:42;     188.001;                                   0.020;
01/10/2024 10:45:43;     189.001;                                   0.010;
01/10/2024 10:45:44;     190.001;                                  -0.008;
01/10/2024 10:45:45;     191.001;                                  -0.011;
01/10/2024 10:45:46;     192.001;                                   0.007;
01/10/2024 10:45:47;     193.001;                                   0.011;
01/10/2024 10:45:48;     194.001;                                   0.001;
01/10/2024 10:45:49;     195.001;                                   0.005;
01/10/2024 10:45:50;     196.001;                                   0.019;
01/10/2024 10:45:51;     197.001;                                  -0.005;
01/10/2024 10:45:52;     198.001;                                  -0.012;
01/10/2024 10:45:53;     199.001;                                   0.003;
01/10/2024 10:45:54;     200.001;                                   0.010;
01/10/2024 10:45:55;     201.001;                                   0.000;
01/10/2024 10:45:56;     202.001;                                   0.039;
01/10/2024 10:45:57;     203.001;                                   0.015;
01/10/2024 10:45:58;     204.001;                                   0.016;
01/10/2024 10:45:59;     205.001;                                   0.005;
01/10/2024 10:46:00;     206.001;                                   0.024;
01/10/2024 10:46:01;     207.001;                                   0.017;
01/10/2024 10:46:02;     208.001;                                  -0.000;
01/10/2024 10:46:03;     209.001;                                   0.014;
01/10/2024 10:46:04;     210.001;                                   0.036;
01/10/2024 10:46:05;     211.001;                                   0.001;
01/10/2024 10:46:06;     212.001;                                   0.001;
01/10/2024 10:46:07;     213.001;                                   0.005;
01/10/2024 10:46:08;     214.001;                                   0.016;
01/10/2024 10:46:09;     215.001;                                  -0.008;
01/10/2024 10:46:10;     216.001;                                   0.007;
01/10/2024 10:46:11;     217.001;                                   0.032;
01/10/2024 10:46:12;     218.001;                                   0.029;
01/10/2024 10:46:13;     219.001;                                   0.023;
01/10/2024 10:46:14;     220.001;                                  -0.016;
01/10/2024 10:46:15;     221.001;                                   0.034;
01/10/2024 10:46:16;     222.001;                                   0.020;
01/10/2024 10:46:17;     223.001;                                   0.021;
01/10/2024 10:46:18;     224.001;                                   0.000;
01/10/2024 10:46:19;     225.001;                                   0.018;
01/10/2024 10:46:20;     226.001;                                   0.019;
01/10/2024 10:46:21;     227.001;                                   0.248;
01/10/2024 10:46:22;     228.001;                                   0.283;
01/10/2024 10:46:23;     229.001;                                   0.375;
01/10/2024 10:46:24;     230.001;                                   0.520;
01/10/2024 10:46:25;     231.001;                                   0.514;
01/10/2024 10:46:26;     232.001;                                   0.495;
01/10/2024 10:46:27;     233.001;                                   0.612;
01/10/2024 10:46:28;     234.001;                                   0.656;
01/10/2024 10:46:29;     235.001;                                   1.097;
01/10/2024 10:46:30;     236.001;                                   1.384;
01/10/2024 10:46:31;     237.001;                                   1.980;
01/10/2024 10:46:32;     238.001;                                   2.344;
01/10/2024 10:46:33;     239.001;                                   2.698;
01/10/2024 10:46:34;     240.001;                                   2.594;
01/10/2024 10:46:35;     241.001;                                   2.670;
01/10/2024 10:46:36;     242.001;                                   2.626;
01/10/2024 10:46:37;     243.001;                                   2.646;
01/10/2024 10:46:38;     244.001;                                   2.609;
01/10/2024 10:46:39;     245.001;                                   2.650;
01/10/2024 10:46:40;     246.001;                                   2.641;
01/10/2024 10:46:41;     247.001;                                   2.492;
01/10/2024 10:46:42;     248.001;                                   2.525;
01/10/2024 10:46:43;     249.001;                                   2.642;
01/10/2024 10:46:44;     250.001;                                   2.559;
01/10/2024 10:46:45;     251.001;                                   2.663;
01/10/2024 10:46:46;     252.001;                                   2.566;
01/10/2024 10:46:47;     253.001;                                   2.644;
01/10/2024 10:46:48;     254.001;                                   2.657;
01/10/2024 10:46:49;     255.001;                                   2.636;
01/10/2024 10:46:50;     256.001;                                   2.515;
01/10/2024 10:46:51;     257.001;                                   2.169;
01/10/2024 10:46:52;     258.001;                                   1.837;
01/10/2024 10:46:53;     259.001;                                   1.337;
01/10/2024 10:46:54;     260.001;                                   0.914;
01/10/2024 10:46:55;     261.001;                                   0.480;
01/10/2024 10:46:56;     262.001;                                   0.078;
01/10/2024 10:46:57;     263.001;                                   0.037;
01/10/2024 10:46:58;     264.001;                                  -0.001;
01/10/2024 10:46:59;     265.001;                                   0.017;
01/10/2024 10:47:00;     266.001;                                   0.028;
01/10/2024 10:47:01;     267.001;                                   0.022;
01/10/2024 10:47:02;     268.001;                                   0.012;
01/10/2024 10:47:03;     269.001;                                   0.002;
01/10/2024 10:47:04;     270.001;                                  -0.012;
01/10/2024 10:47:05;     271.001;                                   0.024;
01/10/2024 10:47:06;     272.001;                                   0.034;
01/10/2024 10:47:07;     273.001;                                   0.017;
01/10/2024 10:47:08;     274.001;                                   0.000;
01/10/2024 10:47:09;     275.001;                                   0.015;
01/10/2024 10:47:10;     276.001;                                   0.005;
01/10/2024 10:47:11;     277.001;                                   0.033;
01/10/2024 10:47:12;     278.001;                                   0.030;
01/10/2024 10:47:13;     279.001;                                   0.020;
01/10/2024 10:47:14;     280.001;                                   0.013;
01/10/2024 10:47:15;     281.001;                                   0.027;
01/10/2024 10:47:16;     282.001;                                   0.024;
01/10/2024 10:47:17;     283.001;                                   0.017;
01/10/2024 10:47:18;     284.001;                                   0.004;
01/10/2024 10:47:19;     285.001;                                   0.011;
01/10/2024 10:47:20;     286.001;                                   0.029;
01/10/2024 10:47:21;     287.001;                                   0.009;
01/10/2024 10:47:22;     288.001;                                  -0.001;
01/10/2024 10:47:23;     289.001;                                   0.002;
01/10/2024 10:47:24;     290.001;                                   0.016;
01/10/2024 10:47:25;     291.001;                                   0.006;
01/10/2024 10:47:26;     292.001;                                   0.007;
01/10/2024 10:47:27;     293.001;                                  -0.003;
01/10/2024 10:47:28;     294.001;                                   0.032;
01/10/2024 10:47:29;     295.001;                                   0.001;
01/10/2024 10:47:30;     296.001;                                   0.005;
01/10/2024 10:47:31;     297.001;                                   0.033;
01/10/2024 10:47:32;     298.001;                                   0.026;
01/10/2024 10:47:33;     299.001;                                   0.013;
01/10/2024 10:47:34;     300.001;                                   0.031;
01/10/2024 10:47:35;     301.001;                                   0.017;
01/10/2024 10:47:36;     302.001;                                   0.014;
01/10/2024 10:47:37;     303.001;                                   0.028;
01/10/2024 10:47:38;     304.001;                                   0.036;
01/10/2024 10:47:39;     305.001;                                   0.025;
01/10/2024 10:47:40;     306.001;                                   0.015;
01/10/2024 10:47:41;     307.001;                                   0.026;
01/10/2024 10:47:42;     308.001;                                   0.022;
01/10/2024 10:47:43;     309.001;                                   0.016;
01/10/2024 10:47:44;     310.001;                                  -0.011;
01/10/2024 10:47:45;     311.001;                                   0.048;
01/10/2024 10:47:46;     312.001;                                   0.006;
01/10/2024 10:47:47;     313.001;                                  -0.001;
01/10/2024 10:47:48;     314.001;                                   0.028;
01/10/2024 10:47:49;     315.001;                                   0.028;
01/10/2024 10:47:50;     316.001;                                   0.014;
01/10/2024 10:47:51;     317.001;                                   0.022;
01/10/2024 10:47:52;     318.001;                                   0.040;
01/10/2024 10:47:53;     319.001;                                   0.022;
01/10/2024 10:47:54;     320.001;                                   0.019;
01/10/2024 10:47:55;     321.001;                                   0.016;
01/10/2024 10:47:56;     322.001;                                   0.033;
01/10/2024 10:47:57;     323.001;                                   0.016;
01/10/2024 10:47:58;     324.001;                                   0.016;
01/10/2024 10:47:59;     325.001;                                   0.024;
01/10/2024 10:48:00;     326.001;                                   0.023;
01/10/2024 10:48:01;     327.001;                                   0.034;
01/10/2024 10:48:02;     328.001;                                   0.021;
01/10/2024 10:48:03;     329.001;                                   0.024;
01/10/2024 10:48:04;     330.001;                                   0.031;
01/10/2024 10:48:05;     331.001;                                   0.021;
01/10/2024 10:48:06;     332.001;                                   0.028;
01/10/2024 10:48:07;     333.001;                                   0.028;
01/10/2024 10:48:08;     334.001;                                   0.021;
01/10/2024 10:48:09;     335.001;                                   0.011;
01/10/2024 10:48:10;     336.001;                                   0.004;
01/10/2024 10:48:11;     337.001;                                   0.022;
01/10/2024 10:48:12;     338.001;                                   0.022;
01/10/2024 10:48:13;     339.001;                                   0.018;
01/10/2024 10:48:14;     340.001;                                   0.022;
01/10/2024 10:48:15;     341.001;                                   0.005;
01/10/2024 10:48:16;     342.001;                                   0.005;
01/10/2024 10:48:17;     343.001;                                  -0.002;
01/10/2024 10:48:18;     344.001;                                   0.029;
01/10/2024 10:48:19;     345.001;                                   0.005;
01/10/2024 10:48:20;     346.001;                                   0.016;
01/10/2024 10:48:21;     347.001;                                   0.023;
01/10/2024 10:48:22;     348.001;                                  -0.002;
01/10/2024 10:48:23;     349.001;                                  -0.004;
01/10/2024 10:48:24;     350.001;                                   0.010;
01/10/2024 10:48:25;     351.001;                                   0.041;
01/10/2024 10:48:26;     352.001;                                   0.010;
01/10/2024 10:48:27;     353.001;                                   0.027;
01/10/2024 10:48:28;     354.001;                                   0.013;
01/10/2024 10:48:29;     355.001;                                   0.017;
01/10/2024 10:48:30;     356.001;                                   0.014;
01/10/2024 10:48:31;     357.001;                                   0.014;
01/10/2024 10:48:32;     358.001;                                   0.038;
01/10/2024 10:48:33;     359.001;                                   0.042;
01/10/2024 10:48:34;     360.001;                                   0.011;
01/10/2024 10:48:35;     361.001;                                   0.032;
01/10/2024 10:48:36;     362.001;                                   0.004;
01/10/2024 10:48:37;     363.001;                                   0.026;
01/10/2024 10:48:38;     364.001;                                   0.029;
01/10/2024 10:48:39;     365.001;                                   0.012;
01/10/2024 10:48:40;     366.001;                                   0.012;
01/10/2024 10:48:41;     367.001;                                   0.033;
01/10/2024 10:48:42;     368.001;                                   0.027;
01/10/2024 10:48:43;     369.001;                                   0.033;
01/10/2024 10:48:44;     370.001;                                  -0.005;
01/10/2024 10:48:45;     371.001;                                   0.023;
01/10/2024 10:48:46;     372.001;                                   0.027;
01/10/2024 10:48:47;     373.001;                                   0.013;
01/10/2024 10:48:48;     374.001;                                   0.028;
01/10/2024 10:48:49;     375.001;                                  -0.004;
01/10/2024 10:48:50;     376.001;                                   0.017;
01/10/2024 10:48:51;     377.001;                                   0.014;
01/10/2024 10:48:52;     378.001;                                   0.007;
01/10/2024 10:48:53;     379.001;                                   0.028;
01/10/2024 10:48:54;     380.001;                                   0.017;
01/10/2024 10:48:55;     381.001;                                   0.004;
01/10/2024 10:48:56;     382.001;                                   0.015;
01/10/2024 10:48:57;     383.001;                                  -0.003;
01/10/2024 10:48:58;     384.001;                                   0.004;
01/10/2024 10:48:59;     385.001;                                   0.001;
01/10/2024 10:49:00;     386.001;                                   0.015;
01/10/2024 10:49:01;     387.001;                                   0.019;
01/10/2024 10:49:02;     388.001;                                   0.026;
01/10/2024 10:49:03;     389.001;                                   0.019;
01/10/2024 10:49:04;     390.001;                                   0.036;
01/10/2024 10:49:05;     391.001;                                   0.030;
01/10/2024 10:49:06;     392.001;                                   0.033;
01/10/2024 10:49:07;     393.001;                                   0.012;
01/10/2024 10:49:08;     394.001;                                   0.012;
01/10/2024 10:49:09;     395.001;                                   0.012;
01/10/2024 10:49:10;     396.001;                                  -0.005;
01/10/2024 10:49:11;     397.001;                                  -0.009;
01/10/2024 10:49:12;     398.001;                                  -0.002;
01/10/2024 10:49:13;     399.001;                                  -0.002;
01/10/2024 10:49:14;     400.001;                                   0.019;
01/10/2024 10:49:15;     401.001;                                   0.019;
01/10/2024 10:49:16;     402.001;                                   0.026;
01/10/2024 10:49:17;     403.001;                                   0.006;
01/10/2024 10:49:18;     404.001;                                  -0.012;
01/10/2024 10:49:19;     405.001;                                   0.027;
01/10/2024 10:49:20;     406.001;                                   0.034;
01/10/2024 10:49:21;     407.001;                                   0.009;
01/10/2024 10:49:22;     408.001;                                   0.013;
01/10/2024 10:49:23;     409.001;                                   0.020;
01/10/2024 10:49:24;     410.001;                                   0.016;
01/10/2024 10:49:25;     411.001;                                   0.037;
01/10/2024 10:49:26;     412.001;                                   0.016;
01/10/2024 10:49:27;     413.001;                                   0.009;
01/10/2024 10:49:28;     414.001;                                   0.005;
01/10/2024 10:49:29;     415.001;                                   0.152;
01/10/2024 10:49:30;     416.001;                                   0.428;
01/10/2024 10:49:31;     417.001;                                   0.665;
01/10/2024 10:49:32;     418.001;                                   0.489;
01/10/2024 10:49:33;     419.001;                                   0.704;
01/10/2024 10:49:34;     420.001;                                   0.756;
01/10/2024 10:49:35;     421.001;                                   1.143;
01/10/2024 10:49:36;     422.001;                                   1.522;
01/10/2024 10:49:37;     423.001;                                   2.152;
01/10/2024 10:49:38;     424.001;                                   2.469;
01/10/2024 10:49:39;     425.001;                                   3.098;
01/10/2024 10:49:40;     426.001;                                   3.527;
01/10/2024 10:49:41;     427.001;                                   4.065;
01/10/2024 10:49:42;     428.001;                                   4.530;
01/10/2024 10:49:43;     429.001;                                   5.047;
01/10/2024 10:49:44;     430.001;                                   5.543;
01/10/2024 10:49:45;     431.001;                                   6.046;
01/10/2024 10:49:46;     432.001;                                   6.544;
01/10/2024 10:49:47;     433.001;                                   7.005;
01/10/2024 10:49:48;     434.001;                                   7.543;
01/10/2024 10:49:49;     435.001;                                   7.931;
01/10/2024 10:49:50;     436.001;                                   8.589;
01/10/2024 10:49:51;     437.001;                                   8.942;
01/10/2024 10:49:52;     438.001;                                   9.551;
01/10/2024 10:49:53;     439.001;                                   9.971;
01/10/2024 10:49:54;     440.001;                                  10.502;
01/10/2024 10:49:55;     441.001;                                  10.943;
01/10/2024 10:49:56;     442.001;                                  11.514;
01/10/2024 10:49:57;     443.001;                                  11.940;
01/10/2024 10:49:58;     444.001;                                  12.472;
01/10/2024 10:49:59;     445.001;                                  12.952;
01/10/2024 10:50:00;     446.001;                                  13.466;
01/10/2024 10:50:01;     447.001;                                  13.893;
01/10/2024 10:50:02;     448.001;                                  14.501;
01/10/2024 10:50:03;     449.001;                                  14.960;
01/10/2024 10:50:04;     450.001;                                  15.215;
01/10/2024 10:50:05;     451.001;                                  15.219;
01/10/2024 10:50:06;     452.001;                                  15.209;
01/10/2024 10:50:07;     453.001;                                  15.146;
01/10/2024 10:50:08;     454.001;                                  15.201;
01/10/2024 10:50:09;     455.001;                                  15.177;
01/10/2024 10:50:10;     456.001;                                  15.103;
01/10/2024 10:50:11;     457.001;                                  15.209;
01/10/2024 10:50:12;     458.001;                                  15.135;
01/10/2024 10:50:13;     459.001;                                  15.212;
01/10/2024 10:50:14;     460.001;                                  15.166;
01/10/2024 10:50:15;     461.001;                                  15.208;
01/10/2024 10:50:16;     462.001;                                  15.184;
01/10/2024 10:50:17;     463.001;                                  15.197;
01/10/2024 10:50:18;     464.001;                                  15.281;
01/10/2024 10:50:19;     465.001;                                  15.180;
01/10/2024 10:50:20;     466.001;                                  15.155;
01/10/2024 10:50:21;     467.001;                                  14.746;
01/10/2024 10:50:22;     468.001;                                  14.473;
01/10/2024 10:50:23;     469.001;                                  13.861;
01/10/2024 10:50:24;     470.001;                                  13.556;
01/10/2024 10:50:25;     471.001;                                  12.938;
01/10/2024 10:50:26;     472.001;                                  12.606;
01/10/2024 10:50:27;     473.001;                                  12.025;
01/10/2024 10:50:28;     474.001;                                  11.714;
01/10/2024 10:50:29;     475.001;                                  11.078;
01/10/2024 10:50:30;     476.001;                                  10.843;
01/10/2024 10:50:31;     477.001;                                  10.129;
01/10/2024 10:50:32;     478.001;                                   9.892;
01/10/2024 10:50:33;     479.001;                                   9.280;
01/10/2024 10:50:34;     480.001;                                   8.944;
01/10/2024 10:50:35;     481.001;                                   8.380;
01/10/2024 10:50:36;     482.001;                                   7.989;
01/10/2024 10:50:37;     483.001;                                   7.429;
01/10/2024 10:50:38;     484.001;                                   7.089;
01/10/2024 10:50:39;     485.001;                                   6.547;
01/10/2024 10:50:40;     486.001;                                   6.197;
01/10/2024 10:50:41;     487.001;                                   5.627;
01/10/2024 10:50:42;     488.001;                                   5.274;
01/10/2024 10:50:43;     489.001;                                   4.671;
01/10/2024 10:50:44;     490.001;                                   4.374;
01/10/2024 10:50:45;     491.001;                                   3.716;
01/10/2024 10:50:46;     492.001;                                   3.471;
01/10/2024 10:50:47;     493.001;                                   2.792;
01/10/2024 10:50:48;     494.001;                                   2.554;
01/10/2024 10:50:49;     495.001;                                   1.893;
01/10/2024 10:50:50;     496.001;                                   1.556;
01/10/2024 10:50:51;     497.001;                                   1.039;
01/10/2024 10:50:52;     498.001;                                   0.601;
