Report Date:;29/10/2024 13:59:43
Report User Name:;clt-sonde
Report Computer Name:;LGA-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.8.0


Log File Properties
File Name;241029-WS-Bourget-10-2024_2024-10-29_13-59-28-637.wsl
Create Date;29/10/2024 13:59:24

Device Properties
Device;Level TROLL 400
Site;Bourget pt B
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;21
Used Battery;23

Log Configuration
;Log Name;241029-WS-Bourget-10-2024
;Created By;clt-sonde
;Computer Name;LGA-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.8.0
;Create Date;29/10/2024 10:41:34 Paris, Madrid
;Log Setup Time Zone;Paris, Madrid
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;984.446 (mBar)
;Depth of Probe:;0.0155272 (m)
;Head Pressure:;1.52118 (mBar)
;Temperature:;16.372 (C)



Log Notes:
Date and Time;Note
29/10/2024 10:41:48;Used Battery: 23% Used Memory: 25%   User Name: clt-sonde
29/10/2024 10:42:01;Manual Start Command
29/10/2024 13:53:07;Used Battery: 23% Used Memory: 31%   User Name: clt-sonde
29/10/2024 13:53:09;Manual Stop Command


Log Data:
Record Count;11468

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
29/10/2024 11:10:53;    1732.000;                                   0.005;
29/10/2024 11:10:54;    1733.000;                                   0.006;
29/10/2024 11:10:55;    1734.000;                                   0.002;
29/10/2024 11:10:56;    1735.000;                                  -0.012;
29/10/2024 11:10:57;    1736.000;                                  -0.016;
29/10/2024 11:10:58;    1737.000;                                   0.006;
29/10/2024 11:10:59;    1738.000;                                   0.006;
29/10/2024 11:11:00;    1739.000;                                   0.009;
29/10/2024 11:11:01;    1740.000;                                  -0.005;
29/10/2024 11:11:02;    1741.000;                                   0.009;
29/10/2024 11:11:03;    1742.000;                                   0.006;
29/10/2024 11:11:04;    1743.000;                                   0.002;
29/10/2024 11:11:05;    1744.000;                                   0.026;
29/10/2024 11:11:06;    1745.000;                                   0.002;
29/10/2024 11:11:07;    1746.000;                                  -0.009;
29/10/2024 11:11:08;    1747.000;                                  -0.013;
29/10/2024 11:11:09;    1748.000;                                  -0.009;
29/10/2024 11:11:10;    1749.000;                                  -0.006;
29/10/2024 11:11:11;    1750.000;                                   0.005;
29/10/2024 11:11:12;    1751.000;                                   0.004;
29/10/2024 11:11:13;    1752.000;                                  -0.028;
29/10/2024 11:11:14;    1753.000;                                  -0.031;
29/10/2024 11:11:15;    1754.000;                                  -0.010;
29/10/2024 11:11:16;    1755.000;                                  -0.032;
29/10/2024 11:11:17;    1756.000;                                  -0.015;
29/10/2024 11:11:18;    1757.000;                                  -0.004;
29/10/2024 11:11:19;    1758.000;                                   0.012;
29/10/2024 11:11:20;    1759.000;                                   0.012;
29/10/2024 11:11:21;    1760.000;                                   0.026;
29/10/2024 11:11:22;    1761.000;                                   0.011;
29/10/2024 11:11:23;    1762.000;                                   0.004;
29/10/2024 11:11:24;    1763.000;                                  -0.032;
29/10/2024 11:11:25;    1764.000;                                  -0.000;
29/10/2024 11:11:26;    1765.000;                                   0.006;
29/10/2024 11:11:27;    1766.000;                                   0.005;
29/10/2024 11:11:28;    1767.000;                                  -0.006;
29/10/2024 11:11:29;    1768.000;                                   0.025;
29/10/2024 11:11:30;    1769.000;                                   0.000;
29/10/2024 11:11:31;    1770.000;                                   0.007;
29/10/2024 11:11:32;    1771.000;                                   0.021;
29/10/2024 11:11:33;    1772.000;                                   0.010;
29/10/2024 11:11:34;    1773.000;                                  -0.005;
29/10/2024 11:11:35;    1774.000;                                  -0.005;
29/10/2024 11:11:36;    1775.000;                                   0.026;
29/10/2024 11:11:37;    1776.000;                                   0.015;
29/10/2024 11:11:38;    1777.000;                                   0.011;
29/10/2024 11:11:39;    1778.000;                                   0.011;
29/10/2024 11:11:40;    1779.000;                                   0.014;
29/10/2024 11:11:41;    1780.000;                                   0.014;
29/10/2024 11:11:42;    1781.000;                                   0.024;
29/10/2024 11:11:43;    1782.000;                                   0.034;
29/10/2024 11:11:44;    1783.000;                                   0.006;
29/10/2024 11:11:45;    1784.000;                                   0.002;
29/10/2024 11:11:46;    1785.000;                                   0.002;
29/10/2024 11:11:47;    1786.000;                                   0.031;
29/10/2024 11:11:48;    1787.000;                                   0.016;
29/10/2024 11:11:49;    1788.000;                                  -0.008;
29/10/2024 11:11:50;    1789.000;                                  -0.002;
29/10/2024 11:11:51;    1790.000;                                   0.013;
29/10/2024 11:11:52;    1791.000;                                   0.013;
29/10/2024 11:11:53;    1792.000;                                   0.006;
29/10/2024 11:11:54;    1793.000;                                   0.009;
29/10/2024 11:11:55;    1794.000;                                   0.009;
29/10/2024 11:11:56;    1795.000;                                   0.034;
29/10/2024 11:11:57;    1796.000;                                   0.020;
29/10/2024 11:11:58;    1797.000;                                   0.014;
29/10/2024 11:11:59;    1798.000;                                   0.028;
29/10/2024 11:12:00;    1799.000;                                   0.016;
29/10/2024 11:12:01;    1800.000;                                   0.013;
29/10/2024 11:12:02;    1801.000;                                   0.020;
29/10/2024 11:12:03;    1802.000;                                   0.023;
29/10/2024 11:12:04;    1803.000;                                   0.003;
29/10/2024 11:12:05;    1804.000;                                   0.028;
29/10/2024 11:12:06;    1805.000;                                   0.002;
29/10/2024 11:12:07;    1806.000;                                   0.024;
29/10/2024 11:12:08;    1807.000;                                   0.020;
29/10/2024 11:12:09;    1808.000;                                   0.034;
29/10/2024 11:12:10;    1809.000;                                   0.002;
29/10/2024 11:12:11;    1810.000;                                   0.009;
29/10/2024 11:12:12;    1811.000;                                   0.002;
29/10/2024 11:12:13;    1812.000;                                   0.013;
29/10/2024 11:12:14;    1813.000;                                   0.002;
29/10/2024 11:12:15;    1814.000;                                   0.027;
29/10/2024 11:12:16;    1815.000;                                   0.031;
29/10/2024 11:12:17;    1816.000;                                   0.009;
29/10/2024 11:12:18;    1817.000;                                   0.006;
29/10/2024 11:12:19;    1818.000;                                   0.020;
29/10/2024 11:12:20;    1819.000;                                   0.030;
29/10/2024 11:12:21;    1820.000;                                   0.023;
29/10/2024 11:12:22;    1821.000;                                  -0.004;
29/10/2024 11:12:23;    1822.000;                                   0.002;
29/10/2024 11:12:24;    1823.000;                                  -0.004;
29/10/2024 11:12:25;    1824.000;                                  -0.012;
29/10/2024 11:12:26;    1825.000;                                  -0.022;
29/10/2024 11:12:27;    1826.000;                                  -0.026;
29/10/2024 11:12:28;    1827.000;                                   0.016;
29/10/2024 11:12:29;    1828.000;                                   0.015;
29/10/2024 11:12:30;    1829.000;                                   0.041;
29/10/2024 11:12:31;    1830.000;                                   0.475;
29/10/2024 11:12:32;    1831.000;                                   0.476;
29/10/2024 11:12:33;    1832.000;                                   0.431;
29/10/2024 11:12:34;    1833.000;                                   0.442;
29/10/2024 11:12:35;    1834.000;                                   0.495;
29/10/2024 11:12:36;    1835.000;                                   0.506;
29/10/2024 11:12:37;    1836.000;                                   0.503;
29/10/2024 11:12:38;    1837.000;                                   0.465;
29/10/2024 11:12:39;    1838.000;                                   0.431;
29/10/2024 11:12:40;    1839.000;                                   0.455;
29/10/2024 11:12:41;    1840.000;                                   0.414;
29/10/2024 11:12:42;    1841.000;                                   0.488;
29/10/2024 11:12:43;    1842.000;                                   0.492;
29/10/2024 11:12:44;    1843.000;                                   0.500;
29/10/2024 11:12:45;    1844.000;                                   0.518;
29/10/2024 11:12:46;    1845.000;                                   0.480;
29/10/2024 11:12:47;    1846.000;                                   0.474;
29/10/2024 11:12:48;    1847.000;                                   0.498;
29/10/2024 11:12:49;    1848.000;                                   0.537;
29/10/2024 11:12:50;    1849.000;                                   0.461;
29/10/2024 11:12:51;    1850.000;                                   0.493;
29/10/2024 11:12:52;    1851.000;                                   0.475;
29/10/2024 11:12:53;    1852.000;                                   0.490;
29/10/2024 11:12:54;    1853.000;                                   0.490;
29/10/2024 11:12:55;    1854.000;                                   0.442;
29/10/2024 11:12:56;    1855.000;                                   0.491;
29/10/2024 11:12:57;    1856.000;                                   0.484;
29/10/2024 11:12:58;    1857.000;                                   0.481;
29/10/2024 11:12:59;    1858.000;                                   0.474;
29/10/2024 11:13:00;    1859.000;                                   0.464;
29/10/2024 11:13:01;    1860.000;                                   0.468;
29/10/2024 11:13:02;    1861.000;                                   0.475;
29/10/2024 11:13:03;    1862.000;                                   0.478;
29/10/2024 11:13:04;    1863.000;                                   0.479;
29/10/2024 11:13:05;    1864.000;                                   0.493;
29/10/2024 11:13:06;    1865.000;                                   0.479;
29/10/2024 11:13:07;    1866.000;                                   0.475;
29/10/2024 11:13:08;    1867.000;                                   0.468;
29/10/2024 11:13:09;    1868.000;                                   0.552;
29/10/2024 11:13:10;    1869.000;                                   0.580;
29/10/2024 11:13:11;    1870.000;                                   0.664;
29/10/2024 11:13:12;    1871.000;                                   0.744;
29/10/2024 11:13:13;    1872.000;                                   0.793;
29/10/2024 11:13:14;    1873.000;                                   0.909;
29/10/2024 11:13:15;    1874.000;                                   0.968;
29/10/2024 11:13:16;    1875.000;                                   1.049;
29/10/2024 11:13:17;    1876.000;                                   1.206;
29/10/2024 11:13:18;    1877.000;                                   1.223;
29/10/2024 11:13:19;    1878.000;                                   1.363;
29/10/2024 11:13:20;    1879.000;                                   1.443;
29/10/2024 11:13:21;    1880.000;                                   1.541;
29/10/2024 11:13:22;    1881.000;                                   1.674;
29/10/2024 11:13:23;    1882.000;                                   1.748;
29/10/2024 11:13:24;    1883.000;                                   1.915;
29/10/2024 11:13:25;    1884.000;                                   2.076;
29/10/2024 11:13:26;    1885.000;                                   2.149;
29/10/2024 11:13:27;    1886.000;                                   2.317;
29/10/2024 11:13:28;    1887.000;                                   2.366;
29/10/2024 11:13:29;    1888.000;                                   2.383;
29/10/2024 11:13:30;    1889.000;                                   2.397;
29/10/2024 11:13:31;    1890.000;                                   2.355;
29/10/2024 11:13:32;    1891.000;                                   2.428;
29/10/2024 11:13:33;    1892.000;                                   2.415;
29/10/2024 11:13:34;    1893.000;                                   2.408;
29/10/2024 11:13:35;    1894.000;                                   2.397;
29/10/2024 11:13:36;    1895.000;                                   2.415;
29/10/2024 11:13:37;    1896.000;                                   2.436;
29/10/2024 11:13:38;    1897.000;                                   2.436;
29/10/2024 11:13:39;    1898.000;                                   2.425;
29/10/2024 11:13:40;    1899.000;                                   2.460;
29/10/2024 11:13:41;    1900.000;                                   2.460;
29/10/2024 11:13:42;    1901.000;                                   2.454;
29/10/2024 11:13:43;    1902.000;                                   2.464;
29/10/2024 11:13:44;    1903.000;                                   2.405;
29/10/2024 11:13:45;    1904.000;                                   2.477;
29/10/2024 11:13:46;    1905.000;                                   2.439;
29/10/2024 11:13:47;    1906.000;                                   2.429;
29/10/2024 11:13:48;    1907.000;                                   2.488;
29/10/2024 11:13:49;    1908.000;                                   2.454;
29/10/2024 11:13:50;    1909.000;                                   2.509;
29/10/2024 11:13:51;    1910.000;                                   2.503;
29/10/2024 11:13:52;    1911.000;                                   2.457;
29/10/2024 11:13:53;    1912.000;                                   2.499;
29/10/2024 11:13:54;    1913.000;                                   2.461;
29/10/2024 11:13:55;    1914.000;                                   2.461;
29/10/2024 11:13:56;    1915.000;                                   2.437;
29/10/2024 11:13:57;    1916.000;                                   2.377;
29/10/2024 11:13:58;    1917.000;                                   2.405;
29/10/2024 11:13:59;    1918.000;                                   2.391;
29/10/2024 11:14:00;    1919.000;                                   2.405;
29/10/2024 11:14:01;    1920.000;                                   2.360;
29/10/2024 11:14:02;    1921.000;                                   2.342;
29/10/2024 11:14:03;    1922.000;                                   2.447;
29/10/2024 11:14:04;    1923.000;                                   2.433;
29/10/2024 11:14:05;    1924.000;                                   2.352;
29/10/2024 11:14:06;    1925.000;                                   2.352;
29/10/2024 11:14:07;    1926.000;                                   2.300;
29/10/2024 11:14:08;    1927.000;                                   2.338;
29/10/2024 11:14:09;    1928.000;                                   2.325;
29/10/2024 11:14:10;    1929.000;                                   2.321;
29/10/2024 11:14:11;    1930.000;                                   2.300;
29/10/2024 11:14:12;    1931.000;                                   2.307;
29/10/2024 11:14:13;    1932.000;                                   2.349;
29/10/2024 11:14:14;    1933.000;                                   2.287;
29/10/2024 11:14:15;    1934.000;                                   2.307;
29/10/2024 11:14:16;    1935.000;                                   2.332;
29/10/2024 11:14:17;    1936.000;                                   2.276;
29/10/2024 11:14:18;    1937.000;                                   2.345;
29/10/2024 11:14:19;    1938.000;                                   2.321;
29/10/2024 11:14:20;    1939.000;                                   2.314;
29/10/2024 11:14:21;    1940.000;                                   2.331;
29/10/2024 11:14:22;    1941.000;                                   2.293;
29/10/2024 11:14:23;    1942.000;                                   2.304;
29/10/2024 11:14:24;    1943.000;                                   2.297;
29/10/2024 11:14:25;    1944.000;                                   2.293;
29/10/2024 11:14:26;    1945.000;                                   2.272;
29/10/2024 11:14:27;    1946.000;                                   2.233;
29/10/2024 11:14:28;    1947.000;                                   2.160;
29/10/2024 11:14:29;    1948.000;                                   2.108;
29/10/2024 11:14:30;    1949.000;                                   1.927;
29/10/2024 11:14:31;    1950.000;                                   1.860;
29/10/2024 11:14:32;    1951.000;                                   1.675;
29/10/2024 11:14:33;    1952.000;                                   1.452;
29/10/2024 11:14:34;    1953.000;                                   1.326;
29/10/2024 11:14:35;    1954.000;                                   1.075;
29/10/2024 11:14:36;    1955.000;                                   0.932;
29/10/2024 11:14:37;    1956.000;                                   0.729;
29/10/2024 11:14:38;    1957.000;                                   0.579;
29/10/2024 11:14:39;    1958.000;                                   0.398;
29/10/2024 11:14:40;    1959.000;                                   0.202;
29/10/2024 11:14:41;    1960.000;                                  -0.011;
29/10/2024 11:14:42;    1961.000;                                  -0.007;
29/10/2024 11:14:43;    1962.000;                                  -0.008;
29/10/2024 11:14:44;    1963.000;                                  -0.022;
29/10/2024 11:14:45;    1964.000;                                   0.017;
29/10/2024 11:14:46;    1965.000;                                  -0.008;
29/10/2024 11:14:47;    1966.000;                                  -0.011;
29/10/2024 11:14:48;    1967.000;                                  -0.008;
29/10/2024 11:14:49;    1968.000;                                  -0.001;
29/10/2024 11:14:50;    1969.000;                                  -0.004;
29/10/2024 11:14:51;    1970.000;                                  -0.015;
29/10/2024 11:14:52;    1971.000;                                  -0.001;
29/10/2024 11:14:53;    1972.000;                                   0.010;
29/10/2024 11:14:54;    1973.000;                                  -0.011;
29/10/2024 11:14:55;    1974.000;                                   0.006;
29/10/2024 11:14:56;    1975.000;                                   0.003;
29/10/2024 11:14:57;    1976.000;                                  -0.007;
29/10/2024 11:14:58;    1977.000;                                  -0.025;
29/10/2024 11:14:59;    1978.000;                                   0.017;
29/10/2024 11:15:00;    1979.000;                                   0.010;
29/10/2024 11:15:01;    1980.000;                                   0.007;
29/10/2024 11:15:02;    1981.000;                                   0.014;
29/10/2024 11:15:03;    1982.000;                                  -0.011;
29/10/2024 11:15:04;    1983.000;                                   0.000;
29/10/2024 11:15:05;    1984.000;                                  -0.010;
29/10/2024 11:15:06;    1985.000;                                   0.011;
29/10/2024 11:15:07;    1986.000;                                   0.011;
29/10/2024 11:15:08;    1987.000;                                  -0.034;
29/10/2024 11:15:09;    1988.000;                                  -0.006;
29/10/2024 11:15:10;    1989.000;                                  -0.016;
29/10/2024 11:15:11;    1990.000;                                   0.001;
29/10/2024 11:15:12;    1991.000;                                   0.001;
29/10/2024 11:15:13;    1992.000;                                  -0.009;
29/10/2024 11:15:14;    1993.000;                                  -0.009;
29/10/2024 11:15:15;    1994.000;                                   0.016;
29/10/2024 11:15:16;    1995.000;                                  -0.004;
29/10/2024 11:15:17;    1996.000;                                   0.023;
29/10/2024 11:15:18;    1997.000;                                  -0.011;
29/10/2024 11:15:19;    1998.000;                                  -0.004;
29/10/2024 11:15:20;    1999.000;                                  -0.014;
29/10/2024 11:15:21;    2000.000;                                  -0.007;
29/10/2024 11:15:22;    2001.000;                                  -0.007;
29/10/2024 11:15:23;    2002.000;                                  -0.020;
29/10/2024 11:15:24;    2003.000;                                  -0.010;
29/10/2024 11:15:25;    2004.000;                                   0.004;
29/10/2024 11:15:26;    2005.000;                                  -0.013;
29/10/2024 11:15:27;    2006.000;                                   0.019;
29/10/2024 11:15:28;    2007.000;                                  -0.005;
29/10/2024 11:15:29;    2008.000;                                   0.005;
29/10/2024 11:15:30;    2009.000;                                   0.013;
29/10/2024 11:15:31;    2010.000;                                   0.006;
29/10/2024 11:15:32;    2011.000;                                  -0.005;
29/10/2024 11:15:33;    2012.000;                                  -0.011;
29/10/2024 11:15:34;    2013.000;                                   0.010;
29/10/2024 11:15:35;    2014.000;                                  -0.004;
29/10/2024 11:15:36;    2015.000;                                  -0.004;
29/10/2024 11:15:37;    2016.000;                                  -0.000;
29/10/2024 11:15:38;    2017.000;                                  -0.018;
29/10/2024 11:15:39;    2018.000;                                   0.011;
29/10/2024 11:15:40;    2019.000;                                   0.004;
29/10/2024 11:15:41;    2020.000;                                   0.000;
29/10/2024 11:15:42;    2021.000;                                  -0.027;
29/10/2024 11:15:43;    2022.000;                                   0.001;
29/10/2024 11:15:44;    2023.000;                                   0.001;
29/10/2024 11:15:45;    2024.000;                                   0.012;
29/10/2024 11:15:46;    2025.000;                                  -0.020;
29/10/2024 11:15:47;    2026.000;                                   0.019;
29/10/2024 11:15:48;    2027.000;                                  -0.016;
29/10/2024 11:15:49;    2028.000;                                   0.012;
29/10/2024 11:15:50;    2029.000;                                   0.008;
29/10/2024 11:15:51;    2030.000;                                   0.008;
29/10/2024 11:15:52;    2031.000;                                  -0.005;
29/10/2024 11:15:53;    2032.000;                                  -0.009;
29/10/2024 11:15:54;    2033.000;                                   0.016;
29/10/2024 11:15:55;    2034.000;                                  -0.002;
29/10/2024 11:15:56;    2035.000;                                  -0.002;
29/10/2024 11:15:57;    2036.000;                                   0.016;
29/10/2024 11:15:58;    2037.000;                                  -0.015;
29/10/2024 11:15:59;    2038.000;                                   0.017;
29/10/2024 11:16:00;    2039.000;                                   0.020;
29/10/2024 11:16:01;    2040.000;                                  -0.008;
29/10/2024 11:16:02;    2041.000;                                  -0.008;
29/10/2024 11:16:03;    2042.000;                                  -0.022;
29/10/2024 11:16:04;    2043.000;                                   0.041;
29/10/2024 11:16:05;    2044.000;                                  -0.004;
29/10/2024 11:16:06;    2045.000;                                  -0.004;
29/10/2024 11:16:07;    2046.000;                                  -0.008;
29/10/2024 11:16:08;    2047.000;                                  -0.022;
29/10/2024 11:16:09;    2048.000;                                  -0.018;
29/10/2024 11:16:10;    2049.000;                                  -0.011;
29/10/2024 11:16:11;    2050.000;                                   0.003;
29/10/2024 11:16:12;    2051.000;                                   0.017;
29/10/2024 11:16:13;    2052.000;                                   0.013;
29/10/2024 11:16:14;    2053.000;                                   0.013;
29/10/2024 11:16:15;    2054.000;                                   0.003;
29/10/2024 11:16:16;    2055.000;                                   0.007;
29/10/2024 11:16:17;    2056.000;                                   0.006;
29/10/2024 11:16:18;    2057.000;                                   0.010;
29/10/2024 11:16:19;    2058.000;                                  -0.014;
29/10/2024 11:16:20;    2059.000;                                   0.017;
29/10/2024 11:16:21;    2060.000;                                  -0.007;
29/10/2024 11:16:22;    2061.000;                                   0.017;
29/10/2024 11:16:23;    2062.000;                                  -0.000;
29/10/2024 11:16:24;    2063.000;                                   0.028;
29/10/2024 11:16:25;    2064.000;                                  -0.021;
29/10/2024 11:16:26;    2065.000;                                   0.007;
29/10/2024 11:16:27;    2066.000;                                   0.000;
29/10/2024 11:16:28;    2067.000;                                   0.004;
29/10/2024 11:16:29;    2068.000;                                   0.000;
29/10/2024 11:16:30;    2069.000;                                  -0.017;
29/10/2024 11:16:31;    2070.000;                                   0.000;
29/10/2024 11:16:32;    2071.000;                                  -0.020;
29/10/2024 11:16:33;    2072.000;                                   0.011;
29/10/2024 11:16:34;    2073.000;                                   0.015;
29/10/2024 11:16:35;    2074.000;                                   0.018;
29/10/2024 11:16:36;    2075.000;                                   0.011;
29/10/2024 11:16:37;    2076.000;                                   0.008;
29/10/2024 11:16:38;    2077.000;                                  -0.013;
29/10/2024 11:16:39;    2078.000;                                  -0.006;
29/10/2024 11:16:40;    2079.000;                                  -0.031;
29/10/2024 11:16:41;    2080.000;                                   0.011;
29/10/2024 11:16:42;    2081.000;                                   0.018;
29/10/2024 11:16:43;    2082.000;                                   0.005;
29/10/2024 11:16:44;    2083.000;                                  -0.027;
29/10/2024 11:16:45;    2084.000;                                  -0.006;
29/10/2024 11:16:46;    2085.000;                                   0.015;
29/10/2024 11:16:47;    2086.000;                                   0.018;
29/10/2024 11:16:48;    2087.000;                                  -0.002;
29/10/2024 11:16:49;    2088.000;                                   0.015;
29/10/2024 11:16:50;    2089.000;                                   0.012;
29/10/2024 11:16:51;    2090.000;                                  -0.012;
29/10/2024 11:16:52;    2091.000;                                  -0.012;
29/10/2024 11:16:53;    2092.000;                                  -0.005;
29/10/2024 11:16:54;    2093.000;                                  -0.009;
29/10/2024 11:16:55;    2094.000;                                  -0.005;
29/10/2024 11:16:56;    2095.000;                                   0.026;
29/10/2024 11:16:57;    2096.000;                                  -0.009;
29/10/2024 11:16:58;    2097.000;                                   0.016;
29/10/2024 11:16:59;    2098.000;                                  -0.023;
29/10/2024 11:17:00;    2099.000;                                  -0.012;
29/10/2024 11:17:01;    2100.000;                                   0.012;
29/10/2024 11:17:02;    2101.000;                                   0.002;
29/10/2024 11:17:03;    2102.000;                                   0.009;
29/10/2024 11:17:04;    2103.000;                                   0.023;
29/10/2024 11:17:05;    2104.000;                                   0.019;
29/10/2024 11:17:06;    2105.000;                                  -0.026;
29/10/2024 11:17:07;    2106.000;                                   0.019;
29/10/2024 11:17:08;    2107.000;                                   0.009;
29/10/2024 11:17:09;    2108.000;                                   0.012;
29/10/2024 11:17:10;    2109.000;                                  -0.002;
29/10/2024 11:17:11;    2110.000;                                   0.012;
29/10/2024 11:17:12;    2111.000;                                  -0.006;
29/10/2024 11:17:13;    2112.000;                                   0.023;
29/10/2024 11:17:14;    2113.000;                                   0.005;
29/10/2024 11:17:15;    2114.000;                                   0.001;
29/10/2024 11:17:16;    2115.000;                                   0.008;
29/10/2024 11:17:17;    2116.000;                                  -0.023;
29/10/2024 11:17:18;    2117.000;                                   0.004;
29/10/2024 11:17:19;    2118.000;                                   0.011;
29/10/2024 11:17:20;    2119.000;                                  -0.006;
29/10/2024 11:17:21;    2120.000;                                   0.025;
29/10/2024 11:17:22;    2121.000;                                   0.036;
29/10/2024 11:17:23;    2122.000;                                  -0.002;
29/10/2024 11:17:24;    2123.000;                                   0.011;
29/10/2024 11:17:25;    2124.000;                                   0.011;
29/10/2024 11:17:26;    2125.000;                                   0.004;
29/10/2024 11:17:27;    2126.000;                                   0.008;
29/10/2024 11:17:28;    2127.000;                                   0.038;
29/10/2024 11:17:29;    2128.000;                                   0.003;
29/10/2024 11:17:30;    2129.000;                                  -0.014;
29/10/2024 11:17:31;    2130.000;                                   0.013;
29/10/2024 11:17:32;    2131.000;                                   0.010;
29/10/2024 11:17:33;    2132.000;                                   0.006;
29/10/2024 11:17:34;    2133.000;                                   0.016;
29/10/2024 11:17:35;    2134.000;                                   0.006;
29/10/2024 11:17:36;    2135.000;                                  -0.015;
29/10/2024 11:17:37;    2136.000;                                  -0.002;
29/10/2024 11:17:38;    2137.000;                                   0.026;
29/10/2024 11:17:39;    2138.000;                                   0.001;
29/10/2024 11:17:40;    2139.000;                                   0.015;
29/10/2024 11:17:41;    2140.000;                                   0.008;
29/10/2024 11:17:42;    2141.000;                                   0.001;
29/10/2024 11:17:43;    2142.000;                                   0.014;
29/10/2024 11:17:44;    2143.000;                                  -0.021;
29/10/2024 11:17:45;    2144.000;                                   0.021;
29/10/2024 11:17:46;    2145.000;                                   0.007;
29/10/2024 11:17:47;    2146.000;                                   0.010;
29/10/2024 11:17:48;    2147.000;                                   0.010;
29/10/2024 11:17:49;    2148.000;                                   0.017;
29/10/2024 11:17:50;    2149.000;                                   0.016;
29/10/2024 11:17:51;    2150.000;                                   0.005;
29/10/2024 11:17:52;    2151.000;                                  -0.002;
29/10/2024 11:17:53;    2152.000;                                   0.005;
29/10/2024 11:17:54;    2153.000;                                   0.005;
29/10/2024 11:17:55;    2154.000;                                  -0.009;
29/10/2024 11:17:56;    2155.000;                                   0.008;
29/10/2024 11:17:57;    2156.000;                                   0.022;
29/10/2024 11:17:58;    2157.000;                                   0.007;
29/10/2024 11:17:59;    2158.000;                                   0.001;
29/10/2024 11:18:00;    2159.000;                                   0.004;
29/10/2024 11:18:01;    2160.000;                                   0.014;
29/10/2024 11:18:02;    2161.000;                                   0.021;
29/10/2024 11:18:03;    2162.000;                                  -0.000;
29/10/2024 11:18:04;    2163.000;                                   0.030;
29/10/2024 11:18:05;    2164.000;                                   0.020;
29/10/2024 11:18:06;    2165.000;                                   0.023;
29/10/2024 11:18:07;    2166.000;                                   0.005;
29/10/2024 11:18:08;    2167.000;                                  -0.005;
29/10/2024 11:18:09;    2168.000;                                   0.026;
29/10/2024 11:18:10;    2169.000;                                   0.008;
29/10/2024 11:18:11;    2170.000;                                  -0.021;
29/10/2024 11:18:12;    2171.000;                                  -0.017;
29/10/2024 11:18:13;    2172.000;                                  -0.014;
29/10/2024 11:18:14;    2173.000;                                   0.017;
29/10/2024 11:18:15;    2174.000;                                  -0.008;
29/10/2024 11:18:16;    2175.000;                                   0.010;
29/10/2024 11:18:17;    2176.000;                                   0.012;
29/10/2024 11:18:18;    2177.000;                                  -0.002;
29/10/2024 11:18:19;    2178.000;                                  -0.009;
29/10/2024 11:18:20;    2179.000;                                   0.046;
29/10/2024 11:18:21;    2180.000;                                   0.004;
29/10/2024 11:18:22;    2181.000;                                   0.007;
29/10/2024 11:18:23;    2182.000;                                   0.017;
29/10/2024 11:18:24;    2183.000;                                   0.028;
29/10/2024 11:18:25;    2184.000;                                   0.020;
29/10/2024 11:18:26;    2185.000;                                   0.006;
29/10/2024 11:18:27;    2186.000;                                   0.022;
29/10/2024 11:18:28;    2187.000;                                   0.022;
29/10/2024 11:18:29;    2188.000;                                   0.029;
29/10/2024 11:18:30;    2189.000;                                   0.004;
29/10/2024 11:18:31;    2190.000;                                   0.021;
29/10/2024 11:18:32;    2191.000;                                  -0.007;
29/10/2024 11:18:33;    2192.000;                                   0.003;
29/10/2024 11:18:34;    2193.000;                                   0.024;
29/10/2024 11:18:35;    2194.000;                                  -0.018;
29/10/2024 11:18:36;    2195.000;                                  -0.001;
29/10/2024 11:18:37;    2196.000;                                   0.023;
29/10/2024 11:18:38;    2197.000;                                  -0.005;
29/10/2024 11:18:39;    2198.000;                                   0.019;
29/10/2024 11:18:40;    2199.000;                                   0.012;
29/10/2024 11:18:41;    2200.000;                                   0.002;
29/10/2024 11:18:42;    2201.000;                                   0.005;
29/10/2024 11:18:43;    2202.000;                                   0.008;
29/10/2024 11:18:44;    2203.000;                                   0.001;
29/10/2024 11:18:45;    2204.000;                                   0.015;
29/10/2024 11:18:46;    2205.000;                                   0.103;
29/10/2024 11:18:47;    2206.000;                                   0.322;
29/10/2024 11:18:48;    2207.000;                                   0.759;
29/10/2024 11:18:49;    2208.000;                                   1.203;
29/10/2024 11:18:50;    2209.000;                                   1.700;
29/10/2024 11:18:51;    2210.000;                                   2.189;
